"tstat","ptype","value","n","tau","EY","B","H0A","H0Y","seed"
"T12","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000002
"T12","rho.oracle",0.01,24,5,0.5,200,FALSE,FALSE,4000002
"T12","rho.plug",0.015,24,5,0.5,200,FALSE,FALSE,4000002
"T13","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000002
"T13","rho.oracle",0.64,24,5,0.5,200,FALSE,FALSE,4000002
"T13","rho.plug",0.58,24,5,0.5,200,FALSE,FALSE,4000002
"T21","rho.sharp",0.02,24,5,0.5,200,FALSE,FALSE,4000002
"T21","rho.oracle",0.065,24,5,0.5,200,FALSE,FALSE,4000002
"T21","rho.plug",0.04,24,5,0.5,200,FALSE,FALSE,4000002
"T22","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000002
"T22","rho.oracle",0.08,24,5,0.5,200,FALSE,FALSE,4000002
"T22","rho.plug",0.065,24,5,0.5,200,FALSE,FALSE,4000002
"T23","rho.sharp",0.01,24,5,0.5,200,FALSE,FALSE,4000002
"T23","rho.oracle",0.645,24,5,0.5,200,FALSE,FALSE,4000002
"T23","rho.plug",0.63,24,5,0.5,200,FALSE,FALSE,4000002
"T31","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000002
"T31","rho.oracle",0.04,24,5,0.5,200,FALSE,FALSE,4000002
"T31","rho.plug",0.025,24,5,0.5,200,FALSE,FALSE,4000002
"T32","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000002
"T32","rho.oracle",0.08,24,5,0.5,200,FALSE,FALSE,4000002
"T32","rho.plug",0.055,24,5,0.5,200,FALSE,FALSE,4000002
"T33","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000002
"T33","rho.oracle",0.825,24,5,0.5,200,FALSE,FALSE,4000002
"T33","rho.plug",0.665,24,5,0.5,200,FALSE,FALSE,4000002
"T41","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000002
"T41","rho.oracle",0.04,24,5,0.5,200,FALSE,FALSE,4000002
"T41","rho.plug",0.025,24,5,0.5,200,FALSE,FALSE,4000002
"T42","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000002
"T42","rho.oracle",0.08,24,5,0.5,200,FALSE,FALSE,4000002
"T42","rho.plug",0.055,24,5,0.5,200,FALSE,FALSE,4000002
"T43","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000002
"T43","rho.oracle",0.825,24,5,0.5,200,FALSE,FALSE,4000002
"T43","rho.plug",0.665,24,5,0.5,200,FALSE,FALSE,4000002
"T11","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000002
"T11","rho.oracle",0.01,48,10,0.5,200,FALSE,FALSE,4000002
"T11","rho.plug",0.01,48,10,0.5,200,FALSE,FALSE,4000002
"T12","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000002
"T12","rho.oracle",0.005,48,10,0.5,200,FALSE,FALSE,4000002
"T12","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000002
"T13","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000002
"T13","rho.oracle",0.825,48,10,0.5,200,FALSE,FALSE,4000002
"T13","rho.plug",0.96,48,10,0.5,200,FALSE,FALSE,4000002
"T21","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000002
"T21","rho.oracle",0,48,10,0.5,200,FALSE,FALSE,4000002
"T21","rho.plug",0.01,48,10,0.5,200,FALSE,FALSE,4000002
"T22","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000002
"T22","rho.oracle",0.005,48,10,0.5,200,FALSE,FALSE,4000002
"T22","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000002
"T23","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000002
"T23","rho.oracle",0.82,48,10,0.5,200,FALSE,FALSE,4000002
"T23","rho.plug",0.94,48,10,0.5,200,FALSE,FALSE,4000002
"T31","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000002
"T31","rho.oracle",0,48,10,0.5,200,FALSE,FALSE,4000002
"T31","rho.plug",0.01,48,10,0.5,200,FALSE,FALSE,4000002
"T32","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000002
"T32","rho.oracle",0.005,48,10,0.5,200,FALSE,FALSE,4000002
"T32","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000002
"T33","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000002
"T33","rho.oracle",0.96,48,10,0.5,200,FALSE,FALSE,4000002
"T33","rho.plug",0.985,48,10,0.5,200,FALSE,FALSE,4000002
"T41","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000002
"T41","rho.oracle",0,48,10,0.5,200,FALSE,FALSE,4000002
"T41","rho.plug",0.01,48,10,0.5,200,FALSE,FALSE,4000002
"T42","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000002
"T42","rho.oracle",0.005,48,10,0.5,200,FALSE,FALSE,4000002
"T42","rho.plug",0.005,48,10,0.5,200,FALSE,FALSE,4000002
"T43","rho.sharp",0,48,10,0.5,200,FALSE,FALSE,4000002
"T43","rho.oracle",0.96,48,10,0.5,200,FALSE,FALSE,4000002
"T43","rho.plug",0.985,48,10,0.5,200,FALSE,FALSE,4000002
"T11","rho.sharp",0.36,24,5,0.5,200,TRUE,TRUE,4000003
"T11","rho.oracle",0.275,24,5,0.5,200,TRUE,TRUE,4000003
"T11","rho.plug",0.325,24,5,0.5,200,TRUE,TRUE,4000003
"T12","rho.sharp",0.39,24,5,0.5,200,TRUE,TRUE,4000003
"T12","rho.oracle",0.32,24,5,0.5,200,TRUE,TRUE,4000003
"T12","rho.plug",0.405,24,5,0.5,200,TRUE,TRUE,4000003
"T13","rho.sharp",0.53,24,5,0.5,200,TRUE,TRUE,4000003
"T13","rho.oracle",0.44,24,5,0.5,200,TRUE,TRUE,4000003
"T13","rho.plug",0.765,24,5,0.5,200,TRUE,TRUE,4000003
"T21","rho.sharp",0.215,24,5,0.5,200,TRUE,TRUE,4000003
"T21","rho.oracle",0.165,24,5,0.5,200,TRUE,TRUE,4000003
"T21","rho.plug",0.31,24,5,0.5,200,TRUE,TRUE,4000003
"T22","rho.sharp",0.375,24,5,0.5,200,TRUE,TRUE,4000003
"T22","rho.oracle",0.345,24,5,0.5,200,TRUE,TRUE,4000003
"T22","rho.plug",0.515,24,5,0.5,200,TRUE,TRUE,4000003
"T23","rho.sharp",0.205,24,5,0.5,200,TRUE,TRUE,4000003
"T23","rho.oracle",0.125,24,5,0.5,200,TRUE,TRUE,4000003
"T23","rho.plug",0.455,24,5,0.5,200,TRUE,TRUE,4000003
"T31","rho.sharp",0.25,24,5,0.5,200,TRUE,TRUE,4000003
"T31","rho.oracle",0.195,24,5,0.5,200,TRUE,TRUE,4000003
"T31","rho.plug",0.295,24,5,0.5,200,TRUE,TRUE,4000003
"T32","rho.sharp",0.34,24,5,0.5,200,TRUE,TRUE,4000003
"T32","rho.oracle",0.275,24,5,0.5,200,TRUE,TRUE,4000003
"T32","rho.plug",0.385,24,5,0.5,200,TRUE,TRUE,4000003
"T33","rho.sharp",0.53,24,5,0.5,200,TRUE,TRUE,4000003
"T33","rho.oracle",0.45,24,5,0.5,200,TRUE,TRUE,4000003
"T33","rho.plug",0.85,24,5,0.5,200,TRUE,TRUE,4000003
"T41","rho.sharp",0.25,24,5,0.5,200,TRUE,TRUE,4000003
"T41","rho.oracle",0.195,24,5,0.5,200,TRUE,TRUE,4000003
"T41","rho.plug",0.295,24,5,0.5,200,TRUE,TRUE,4000003
"T42","rho.sharp",0.34,24,5,0.5,200,TRUE,TRUE,4000003
"T42","rho.oracle",0.275,24,5,0.5,200,TRUE,TRUE,4000003
"T42","rho.plug",0.385,24,5,0.5,200,TRUE,TRUE,4000003
"T43","rho.sharp",0.53,24,5,0.5,200,TRUE,TRUE,4000003
"T43","rho.oracle",0.45,24,5,0.5,200,TRUE,TRUE,4000003
"T43","rho.plug",0.85,24,5,0.5,200,TRUE,TRUE,4000003
"T11","rho.sharp",0.84,48,10,0.5,200,TRUE,TRUE,4000003
"T11","rho.oracle",0.81,48,10,0.5,200,TRUE,TRUE,4000003
"T11","rho.plug",0.765,48,10,0.5,200,TRUE,TRUE,4000003
"T12","rho.sharp",0.565,48,10,0.5,200,TRUE,TRUE,4000003
"T12","rho.oracle",0.595,48,10,0.5,200,TRUE,TRUE,4000003
"T12","rho.plug",0.525,48,10,0.5,200,TRUE,TRUE,4000003
"T13","rho.sharp",0.94,48,10,0.5,200,TRUE,TRUE,4000003
"T13","rho.oracle",0.985,48,10,0.5,200,TRUE,TRUE,4000003
"T13","rho.plug",0.965,48,10,0.5,200,TRUE,TRUE,4000003
"T21","rho.sharp",0.52,48,10,0.5,200,TRUE,TRUE,4000003
"T21","rho.oracle",0.59,48,10,0.5,200,TRUE,TRUE,4000003
"T21","rho.plug",0.445,48,10,0.5,200,TRUE,TRUE,4000003
"T22","rho.sharp",0.585,48,10,0.5,200,TRUE,TRUE,4000003
"T22","rho.oracle",0.65,48,10,0.5,200,TRUE,TRUE,4000003
"T22","rho.plug",0.55,48,10,0.5,200,TRUE,TRUE,4000003
"T23","rho.sharp",0.57,48,10,0.5,200,TRUE,TRUE,4000003
"T23","rho.oracle",0.545,48,10,0.5,200,TRUE,TRUE,4000003
"T23","rho.plug",0.375,48,10,0.5,200,TRUE,TRUE,4000003
"T31","rho.sharp",0.705,48,10,0.5,200,TRUE,TRUE,4000003
"T31","rho.oracle",0.72,48,10,0.5,200,TRUE,TRUE,4000003
"T31","rho.plug",0.635,48,10,0.5,200,TRUE,TRUE,4000003
"T32","rho.sharp",0.605,48,10,0.5,200,TRUE,TRUE,4000003
"T32","rho.oracle",0.665,48,10,0.5,200,TRUE,TRUE,4000003
"T32","rho.plug",0.55,48,10,0.5,200,TRUE,TRUE,4000003
"T33","rho.sharp",0.86,48,10,0.5,200,TRUE,TRUE,4000003
"T33","rho.oracle",0.925,48,10,0.5,200,TRUE,TRUE,4000003
"T33","rho.plug",0.75,48,10,0.5,200,TRUE,TRUE,4000003
"T41","rho.sharp",0.705,48,10,0.5,200,TRUE,TRUE,4000003
"T41","rho.oracle",0.72,48,10,0.5,200,TRUE,TRUE,4000003
"T41","rho.plug",0.635,48,10,0.5,200,TRUE,TRUE,4000003
"T42","rho.sharp",0.605,48,10,0.5,200,TRUE,TRUE,4000003
"T42","rho.oracle",0.665,48,10,0.5,200,TRUE,TRUE,4000003
"T42","rho.plug",0.55,48,10,0.5,200,TRUE,TRUE,4000003
"T43","rho.sharp",0.86,48,10,0.5,200,TRUE,TRUE,4000003
"T43","rho.oracle",0.925,48,10,0.5,200,TRUE,TRUE,4000003
"T43","rho.plug",0.75,48,10,0.5,200,TRUE,TRUE,4000003
"T11","rho.sharp",0,24,5,0.5,200,FALSE,TRUE,4000003
"T11","rho.oracle",0.08,24,5,0.5,200,FALSE,TRUE,4000003
"T11","rho.plug",0.16,24,5,0.5,200,FALSE,TRUE,4000003
"T12","rho.sharp",0,24,5,0.5,200,FALSE,TRUE,4000003
"T12","rho.oracle",0.18,24,5,0.5,200,FALSE,TRUE,4000003
"T12","rho.plug",0.245,24,5,0.5,200,FALSE,TRUE,4000003
"T13","rho.sharp",0.01,24,5,0.5,200,FALSE,TRUE,4000003
"T13","rho.oracle",0.24,24,5,0.5,200,FALSE,TRUE,4000003
"T13","rho.plug",0.485,24,5,0.5,200,FALSE,TRUE,4000003
"T21","rho.sharp",0.085,24,5,0.5,200,FALSE,TRUE,4000003
"T21","rho.oracle",0.28,24,5,0.5,200,FALSE,TRUE,4000003
"T21","rho.plug",0.445,24,5,0.5,200,FALSE,TRUE,4000003
"T22","rho.sharp",0.165,24,5,0.5,200,FALSE,TRUE,4000003
"T22","rho.oracle",0.475,24,5,0.5,200,FALSE,TRUE,4000003
"T22","rho.plug",0.6,24,5,0.5,200,FALSE,TRUE,4000003
"T23","rho.sharp",0.005,24,5,0.5,200,FALSE,TRUE,4000003
"T23","rho.oracle",0.325,24,5,0.5,200,FALSE,TRUE,4000003
"T23","rho.plug",0.735,24,5,0.5,200,FALSE,TRUE,4000003
"T31","rho.sharp",0.01,24,5,0.5,200,FALSE,TRUE,4000003
"T31","rho.oracle",0.185,24,5,0.5,200,FALSE,TRUE,4000003
"T31","rho.plug",0.27,24,5,0.5,200,FALSE,TRUE,4000003
"T32","rho.sharp",0.05,24,5,0.5,200,FALSE,TRUE,4000003
"T32","rho.oracle",0.3,24,5,0.5,200,FALSE,TRUE,4000003
"T32","rho.plug",0.37,24,5,0.5,200,FALSE,TRUE,4000003
"T33","rho.sharp",0.05,24,5,0.5,200,FALSE,TRUE,4000003
"T33","rho.oracle",0.61,24,5,0.5,200,FALSE,TRUE,4000003
"T33","rho.plug",0.8,24,5,0.5,200,FALSE,TRUE,4000003
"T41","rho.sharp",0.01,24,5,0.5,200,FALSE,TRUE,4000003
"T41","rho.oracle",0.185,24,5,0.5,200,FALSE,TRUE,4000003
"T41","rho.plug",0.27,24,5,0.5,200,FALSE,TRUE,4000003
"T42","rho.sharp",0.05,24,5,0.5,200,FALSE,TRUE,4000003
"T42","rho.oracle",0.3,24,5,0.5,200,FALSE,TRUE,4000003
"T42","rho.plug",0.37,24,5,0.5,200,FALSE,TRUE,4000003
"T43","rho.sharp",0.05,24,5,0.5,200,FALSE,TRUE,4000003
"T43","rho.oracle",0.61,24,5,0.5,200,FALSE,TRUE,4000003
"T43","rho.plug",0.8,24,5,0.5,200,FALSE,TRUE,4000003
"T11","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000003
"T11","rho.oracle",0.815,48,10,0.5,200,FALSE,TRUE,4000003
"T11","rho.plug",0.735,48,10,0.5,200,FALSE,TRUE,4000003
"T12","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000003
"T12","rho.oracle",0.6,48,10,0.5,200,FALSE,TRUE,4000003
"T12","rho.plug",0.505,48,10,0.5,200,FALSE,TRUE,4000003
"T13","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000003
"T13","rho.oracle",0.905,48,10,0.5,200,FALSE,TRUE,4000003
"T13","rho.plug",0.84,48,10,0.5,200,FALSE,TRUE,4000003
"T21","rho.sharp",0.01,48,10,0.5,200,FALSE,TRUE,4000003
"T21","rho.oracle",0.65,48,10,0.5,200,FALSE,TRUE,4000003
"T21","rho.plug",0.47,48,10,0.5,200,FALSE,TRUE,4000003
"T22","rho.sharp",0.015,48,10,0.5,200,FALSE,TRUE,4000003
"T22","rho.oracle",0.625,48,10,0.5,200,FALSE,TRUE,4000003
"T22","rho.plug",0.42,48,10,0.5,200,FALSE,TRUE,4000003
"T23","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000003
"T23","rho.oracle",0.625,48,10,0.5,200,FALSE,TRUE,4000003
"T23","rho.plug",0.43,48,10,0.5,200,FALSE,TRUE,4000003
"T31","rho.sharp",0.01,48,10,0.5,200,FALSE,TRUE,4000003
"T31","rho.oracle",0.715,48,10,0.5,200,FALSE,TRUE,4000003
"T31","rho.plug",0.58,48,10,0.5,200,FALSE,TRUE,4000003
"T32","rho.sharp",0.01,48,10,0.5,200,FALSE,TRUE,4000003
"T32","rho.oracle",0.63,48,10,0.5,200,FALSE,TRUE,4000003
"T32","rho.plug",0.425,48,10,0.5,200,FALSE,TRUE,4000003
"T33","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000003
"T33","rho.oracle",0.855,48,10,0.5,200,FALSE,TRUE,4000003
"T33","rho.plug",0.545,48,10,0.5,200,FALSE,TRUE,4000003
"T41","rho.sharp",0.01,48,10,0.5,200,FALSE,TRUE,4000003
"T41","rho.oracle",0.715,48,10,0.5,200,FALSE,TRUE,4000003
"T41","rho.plug",0.58,48,10,0.5,200,FALSE,TRUE,4000003
"T42","rho.sharp",0.01,48,10,0.5,200,FALSE,TRUE,4000003
"T42","rho.oracle",0.63,48,10,0.5,200,FALSE,TRUE,4000003
"T42","rho.plug",0.425,48,10,0.5,200,FALSE,TRUE,4000003
"T43","rho.sharp",0.005,48,10,0.5,200,FALSE,TRUE,4000003
"T43","rho.oracle",0.855,48,10,0.5,200,FALSE,TRUE,4000003
"T43","rho.plug",0.545,48,10,0.5,200,FALSE,TRUE,4000003
"T11","rho.sharp",0.005,24,5,0.5,200,FALSE,FALSE,4000003
"T11","rho.oracle",0.345,24,5,0.5,200,FALSE,FALSE,4000003
"T11","rho.plug",0.32,24,5,0.5,200,FALSE,FALSE,4000003
"T12","rho.sharp",0.005,24,5,0.5,200,FALSE,FALSE,4000003
"T12","rho.oracle",0.385,24,5,0.5,200,FALSE,FALSE,4000003
"T12","rho.plug",0.37,24,5,0.5,200,FALSE,FALSE,4000003
"T13","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000003
"T13","rho.oracle",0.485,24,5,0.5,200,FALSE,FALSE,4000003
"T13","rho.plug",0.305,24,5,0.5,200,FALSE,FALSE,4000003
"T21","rho.sharp",0.475,24,5,0.5,200,FALSE,FALSE,4000003
"T21","rho.oracle",0.775,24,5,0.5,200,FALSE,FALSE,4000003
"T21","rho.plug",0.66,24,5,0.5,200,FALSE,FALSE,4000003
"T22","rho.sharp",0.32,24,5,0.5,200,FALSE,FALSE,4000003
"T22","rho.oracle",0.72,24,5,0.5,200,FALSE,FALSE,4000003
"T22","rho.plug",0.575,24,5,0.5,200,FALSE,FALSE,4000003
"T23","rho.sharp",0.005,24,5,0.5,200,FALSE,FALSE,4000003
"T23","rho.oracle",0.705,24,5,0.5,200,FALSE,FALSE,4000003
"T23","rho.plug",0.55,24,5,0.5,200,FALSE,FALSE,4000003
"T31","rho.sharp",0.08,24,5,0.5,200,FALSE,FALSE,4000003
"T31","rho.oracle",0.62,24,5,0.5,200,FALSE,FALSE,4000003
"T31","rho.plug",0.52,24,5,0.5,200,FALSE,FALSE,4000003
"T32","rho.sharp",0.105,24,5,0.5,200,FALSE,FALSE,4000003
"T32","rho.oracle",0.615,24,5,0.5,200,FALSE,FALSE,4000003
"T32","rho.plug",0.515,24,5,0.5,200,FALSE,FALSE,4000003
"T33","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000003
"T33","rho.oracle",0.805,24,5,0.5,200,FALSE,FALSE,4000003
"T33","rho.plug",0.74,24,5,0.5,200,FALSE,FALSE,4000003
"T41","rho.sharp",0.08,24,5,0.5,200,FALSE,FALSE,4000003
"T41","rho.oracle",0.62,24,5,0.5,200,FALSE,FALSE,4000003
"T41","rho.plug",0.52,24,5,0.5,200,FALSE,FALSE,4000003
"T42","rho.sharp",0.105,24,5,0.5,200,FALSE,FALSE,4000003
"T42","rho.oracle",0.615,24,5,0.5,200,FALSE,FALSE,4000003
"T42","rho.plug",0.515,24,5,0.5,200,FALSE,FALSE,4000003
"T43","rho.sharp",0,24,5,0.5,200,FALSE,FALSE,4000003
"T43","rho.oracle",0.805,24,5,0.5,200,FALSE,FALSE,4000003
"T43","rho.plug",0.74,24,5,0.5,200,FALSE,FALSE,4000003
"T11","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000003
"T11","rho.oracle",0.03,48,10,0.5,200,FALSE,FALSE,4000003
"T11","rho.plug",0.02,48,10,0.5,200,FALSE,FALSE,4000003
"T12","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000003
"T12","rho.oracle",0.01,48,10,0.5,200,FALSE,FALSE,4000003
"T12","rho.plug",0,48,10,0.5,200,FALSE,FALSE,4000003
"T13","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000003
"T13","rho.oracle",0.97,48,10,0.5,200,FALSE,FALSE,4000003
"T13","rho.plug",0.97,48,10,0.5,200,FALSE,FALSE,4000003
"T21","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000003
"T21","rho.oracle",0.1,48,10,0.5,200,FALSE,FALSE,4000003
"T21","rho.plug",0.13,48,10,0.5,200,FALSE,FALSE,4000003
"T22","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000003
"T22","rho.oracle",0.015,48,10,0.5,200,FALSE,FALSE,4000003
"T22","rho.plug",0.01,48,10,0.5,200,FALSE,FALSE,4000003
"T23","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000003
"T23","rho.oracle",1,48,10,0.5,200,FALSE,FALSE,4000003
"T23","rho.plug",1,48,10,0.5,200,FALSE,FALSE,4000003
"T31","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000003
"T31","rho.oracle",0.02,48,10,0.5,200,FALSE,FALSE,4000003
"T31","rho.plug",0.02,48,10,0.5,200,FALSE,FALSE,4000003
"T32","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000003
"T32","rho.oracle",0.01,48,10,0.5,200,FALSE,FALSE,4000003
"T32","rho.plug",0,48,10,0.5,200,FALSE,FALSE,4000003
"T33","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000003
"T33","rho.oracle",1,48,10,0.5,200,FALSE,FALSE,4000003
"T33","rho.plug",1,48,10,0.5,200,FALSE,FALSE,4000003
"T41","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000003
"T41","rho.oracle",0.02,48,10,0.5,200,FALSE,FALSE,4000003
"T41","rho.plug",0.02,48,10,0.5,200,FALSE,FALSE,4000003
"T42","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000003
"T42","rho.oracle",0.01,48,10,0.5,200,FALSE,FALSE,4000003
"T42","rho.plug",0,48,10,0.5,200,FALSE,FALSE,4000003
"T43","rho.sharp",0.005,48,10,0.5,200,FALSE,FALSE,4000003
"T43","rho.oracle",1,48,10,0.5,200,FALSE,FALSE,4000003
"T43","rho.plug",1,48,10,0.5,200,FALSE,FALSE,4000003
"T11","rho.sharp",1,24,5,0.5,200,TRUE,TRUE,4000004
"T11","rho.oracle",0.995,24,5,0.5,200,TRUE,TRUE,4000004
"T11","rho.plug",0.975,24,5,0.5,200,TRUE,TRUE,4000004
"T12","rho.sharp",0.995,24,5,0.5,200,TRUE,TRUE,4000004
"T12","rho.oracle",0.995,24,5,0.5,200,TRUE,TRUE,4000004
"T12","rho.plug",0.945,24,5,0.5,200,TRUE,TRUE,4000004
"T13","rho.sharp",0.56,24,5,0.5,200,TRUE,TRUE,4000004
"T13","rho.oracle",0.62,24,5,0.5,200,TRUE,TRUE,4000004
"T13","rho.plug",0.345,24,5,0.5,200,TRUE,TRUE,4000004
"T21","rho.sharp",0.995,24,5,0.5,200,TRUE,TRUE,4000004
"T21","rho.oracle",0.97,24,5,0.5,200,TRUE,TRUE,4000004
"T21","rho.plug",0.95,24,5,0.5,200,TRUE,TRUE,4000004
"T22","rho.sharp",0.995,24,5,0.5,200,TRUE,TRUE,4000004
"T22","rho.oracle",0.985,24,5,0.5,200,TRUE,TRUE,4000004
"T22","rho.plug",0.965,24,5,0.5,200,TRUE,TRUE,4000004
"T23","rho.sharp",0.53,24,5,0.5,200,TRUE,TRUE,4000004
"T23","rho.oracle",0.545,24,5,0.5,200,TRUE,TRUE,4000004
"T23","rho.plug",0.27,24,5,0.5,200,TRUE,TRUE,4000004
"T31","rho.sharp",0.99,24,5,0.5,200,TRUE,TRUE,4000004
"T31","rho.oracle",0.98,24,5,0.5,200,TRUE,TRUE,4000004
"T31","rho.plug",0.95,24,5,0.5,200,TRUE,TRUE,4000004
"T32","rho.sharp",0.995,24,5,0.5,200,TRUE,TRUE,4000004
"T32","rho.oracle",0.99,24,5,0.5,200,TRUE,TRUE,4000004
"T32","rho.plug",0.965,24,5,0.5,200,TRUE,TRUE,4000004
"T33","rho.sharp",0.185,24,5,0.5,200,TRUE,TRUE,4000004
"T33","rho.oracle",0.3,24,5,0.5,200,TRUE,TRUE,4000004
"T33","rho.plug",0.15,24,5,0.5,200,TRUE,TRUE,4000004
"T41","rho.sharp",0.99,24,5,0.5,200,TRUE,TRUE,4000004
"T41","rho.oracle",0.98,24,5,0.5,200,TRUE,TRUE,4000004
"T41","rho.plug",0.95,24,5,0.5,200,TRUE,TRUE,4000004
"T42","rho.sharp",0.995,24,5,0.5,200,TRUE,TRUE,4000004
"T42","rho.oracle",0.99,24,5,0.5,200,TRUE,TRUE,4000004
"T42","rho.plug",0.965,24,5,0.5,200,TRUE,TRUE,4000004
"T43","rho.sharp",0.185,24,5,0.5,200,TRUE,TRUE,4000004
"T43","rho.oracle",0.3,24,5,0.5,200,TRUE,TRUE,4000004
"T43","rho.plug",0.15,24,5,0.5,200,TRUE,TRUE,4000004
"T11","rho.sharp",0.45,48,10,0.5,200,TRUE,TRUE,4000004
"T11","rho.oracle",0.445,48,10,0.5,200,TRUE,TRUE,4000004
"T11","rho.plug",0.405,48,10,0.5,200,TRUE,TRUE,4000004
"T12","rho.sharp",0.285,48,10,0.5,200,TRUE,TRUE,4000004
"T12","rho.oracle",0.26,48,10,0.5,200,TRUE,TRUE,4000004
"T12","rho.plug",0.245,48,10,0.5,200,TRUE,TRUE,4000004
"T13","rho.sharp",0.465,48,10,0.5,200,TRUE,TRUE,4000004
"T13","rho.oracle",0.56,48,10,0.5,200,TRUE,TRUE,4000004
"T13","rho.plug",0.525,48,10,0.5,200,TRUE,TRUE,4000004
"T21","rho.sharp",0.185,48,10,0.5,200,TRUE,TRUE,4000004
"T21","rho.oracle",0.195,48,10,0.5,200,TRUE,TRUE,4000004
"T21","rho.plug",0.2,48,10,0.5,200,TRUE,TRUE,4000004
"T22","rho.sharp",0.19,48,10,0.5,200,TRUE,TRUE,4000004
"T22","rho.oracle",0.19,48,10,0.5,200,TRUE,TRUE,4000004
"T22","rho.plug",0.2,48,10,0.5,200,TRUE,TRUE,4000004
"T23","rho.sharp",0.52,48,10,0.5,200,TRUE,TRUE,4000004
"T23","rho.oracle",0.525,48,10,0.5,200,TRUE,TRUE,4000004
"T23","rho.plug",0.545,48,10,0.5,200,TRUE,TRUE,4000004
"T31","rho.sharp",0.275,48,10,0.5,200,TRUE,TRUE,4000004
"T31","rho.oracle",0.26,48,10,0.5,200,TRUE,TRUE,4000004
"T31","rho.plug",0.275,48,10,0.5,200,TRUE,TRUE,4000004
"T32","rho.sharp",0.24,48,10,0.5,200,TRUE,TRUE,4000004
"T32","rho.oracle",0.195,48,10,0.5,200,TRUE,TRUE,4000004
"T32","rho.plug",0.24,48,10,0.5,200,TRUE,TRUE,4000004
"T33","rho.sharp",0.395,48,10,0.5,200,TRUE,TRUE,4000004
"T33","rho.oracle",0.43,48,10,0.5,200,TRUE,TRUE,4000004
"T33","rho.plug",0.495,48,10,0.5,200,TRUE,TRUE,4000004
"T41","rho.sharp",0.275,48,10,0.5,200,TRUE,TRUE,4000004
"T41","rho.oracle",0.26,48,10,0.5,200,TRUE,TRUE,4000004
"T41","rho.plug",0.275,48,10,0.5,200,TRUE,TRUE,4000004
"T42","rho.sharp",0.24,48,10,0.5,200,TRUE,TRUE,4000004
"T42","rho.oracle",0.195,48,10,0.5,200,TRUE,TRUE,4000004
"T42","rho.plug",0.24,48,10,0.5,200,TRUE,TRUE,4000004
"T43","rho.sharp",0.395,48,10,0.5,200,TRUE,TRUE,4000004
"T43","rho.oracle",0.43,48,10,0.5,200,TRUE,TRUE,4000004
"T43","rho.plug",0.495,48,10,0.5,200,TRUE,TRUE,4000004
"T11","rho.sharp",0.42,24,5,0.5,200,FALSE,TRUE,4000004
"T11","rho.oracle",1,24,5,0.5,200,FALSE,TRUE,4000004
"T11","rho.plug",0.965,24,5,0.5,200,FALSE,TRUE,4000004
"T12","rho.sharp",0.405,24,5,0.5,200,FALSE,TRUE,4000004
"T12","rho.oracle",0.995,24,5,0.5,200,FALSE,TRUE,4000004
"T12","rho.plug",0.965,24,5,0.5,200,FALSE,TRUE,4000004
